,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
569,French_Polynesia,Fatu_Hiva,Tahaa,0.785714286,0.666666667,0.119047619,219.765,461.245,2.365,1546.6,43.95,81.55,0.93,1539.09662,0.23512329,0.094715225
570,French_Polynesia,Fatu_Hiva,Tahuata,0.7,0.590909091,0.109090909,330.19,617.51,1.97,74.99,264.8,394.08,0.14,67.38811028,0.13665753,0.055120956
571,French_Polynesia,Fatu_Hiva,Ua_Huka,0.7,0.590909091,0.109090909,154.545,322.375,1.65,200.91,86.49,196.19,0.5,194.7785675,0.00504109,0.074623596
572,French_Polynesia,Fatu_Hiva,Ua_Pou,0.694915254,0.571428571,0.123486683,320.555,611.76,2.075,197.39,245.53,382.58,0.35,189.6467501,0.27854794,0.022923576
573,Islas_Revillagigedo,Isla_Clarion,San_Benedicto,0.740740741,0.461538462,0.279202279,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
574,Islas_Revillagigedo,Isla_Clarion,Socorro,0.617021277,0.56097561,0.056045667,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
575,Islas_Revillagigedo,San_Benedicto,Socorro,0.727272727,0.307692308,0.41958042,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
576,Islas_Revillagigedo,San_Benedicto,Isla_Clarion,0.740740741,0.461538462,0.279202279,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
577,Islas_Revillagigedo,Socorro,Isla_Clarion,0.617021277,0.56097561,0.056045667,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
578,Islas_Revillagigedo,Socorro,San_Benedicto,0.727272727,0.307692308,0.41958042,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
579,Juan_Fernandez,Alejandro_Selkirk_Island,Isla_Santa_Clara,0.393939394,0.090909091,0.303030303,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
580,Juan_Fernandez,Alejandro_Selkirk_Island,Robinson_Crusoe_Island,0.444444444,0.318181818,0.126262626,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
581,Juan_Fernandez,Isla_Santa_Clara,Robinson_Crusoe_Island,0.488372093,0,0.488372093,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
582,Juan_Fernandez,Isla_Santa_Clara,Alejandro_Selkirk_Island,0.393939394,0.090909091,0.303030303,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
583,Juan_Fernandez,Robinson_Crusoe_Island,Alejandro_Selkirk_Island,0.444444444,0.318181818,0.126262626,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
584,Juan_Fernandez,Robinson_Crusoe_Island,Isla_Santa_Clara,0.488372093,0,0.488372093,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
585,Maldives,Alifu,Alifu_Dhaalu,0.523809524,0.444444444,0.079365079,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
586,Maldives,Alifu,Baa,0.463414634,0.388888889,0.074525745,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
587,Maldives,Alifu,Dhaalu,0.243243243,0.222222222,0.021021021,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
588,Maldives,Alifu,Faafu,0.538461538,0.25,0.288461538,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
589,Maldives,Alifu,Gaaf_Alif,0.481481481,0.222222222,0.259259259,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
590,Maldives,Alifu,Gaafu_Dhaalu,0.2,0,0.2,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
591,Maldives,Alifu,Haa_Dhaalu,0.166666667,0.166666667,0,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
592,Maldives,Alifu,Kaafu,0.523809524,0.166666667,0.357142857,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
593,Maldives,Alifu,Laamu,0.1875,0.071428571,0.116071429,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
594,Maldives,Alifu,Lhaviyani,0.423076923,0.166666667,0.256410256,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
595,Maldives,Alifu,Raa,0.52,0.142857143,0.377142857,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
596,Maldives,Alifu,Seenu,0.285714286,0.166666667,0.119047619,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
597,Maldives,Alifu,Shaviyani,0.428571429,0.333333333,0.095238095,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
598,Maldives,Alifu,Thaa,0.2,0,0.2,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
599,Maldives,Alifu_Dhaalu,Baa,0.404255319,0.391304348,0.012950971,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
600,Maldives,Alifu_Dhaalu,Dhaalu,0.441860465,0.368421053,0.073439412,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
601,Maldives,Alifu_Dhaalu,Faafu,0.5625,0.125,0.4375,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
602,Maldives,Alifu_Dhaalu,Gaaf_Alif,0.454545455,0,0.454545455,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
603,Maldives,Alifu_Dhaalu,Gaafu_Dhaalu,0.611111111,0.416666667,0.194444444,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
604,Maldives,Alifu_Dhaalu,Haa_Dhaalu,0.380952381,0.277777778,0.103174603,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
605,Maldives,Alifu_Dhaalu,Kaafu,0.565217391,0.375,0.190217391,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
606,Maldives,Alifu_Dhaalu,Laamu,0.578947368,0.428571429,0.15037594,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
607,Maldives,Alifu_Dhaalu,Lhaviyani,0.482758621,0.375,0.107758621,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
608,Maldives,Alifu_Dhaalu,Raa,0.612903226,0.142857143,0.470046083,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
609,Maldives,Alifu_Dhaalu,Seenu,0.5,0.5,0,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
610,Maldives,Alifu_Dhaalu,Shaviyani,0.5,0.5,0,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
611,Maldives,Alifu_Dhaalu,Thaa,0.611111111,0.416666667,0.194444444,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
612,Maldives,Baa,Dhaalu,0.476190476,0.421052632,0.055137845,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
613,Maldives,Baa,Faafu,0.548387097,0.125,0.423387097,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
614,Maldives,Baa,Gaaf_Alif,0.5625,0.222222222,0.340277778,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
615,Maldives,Baa,Gaafu_Dhaalu,0.542857143,0.333333333,0.20952381,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
616,Maldives,Baa,Haa_Dhaalu,0.463414634,0.388888889,0.074525745,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
617,Maldives,Baa,Kaafu,0.441176471,0.173913043,0.267263427,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
618,Maldives,Baa,Laamu,0.513513514,0.357142857,0.156370656,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
619,Maldives,Baa,Lhaviyani,0.543859649,0.434782609,0.10907704,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
620,Maldives,Baa,Raa,0.6,0.142857143,0.457142857,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
621,Maldives,Baa,Seenu,0.404255319,0.391304348,0.012950971,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
622,Maldives,Baa,Shaviyani,0.617021277,0.608695652,0.008325624,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
623,Maldives,Baa,Thaa,0.542857143,0.333333333,0.20952381,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
624,Maldives,Dhaalu,Faafu,0.555555556,0.25,0.305555556,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
625,Maldives,Dhaalu,Gaaf_Alif,0.428571429,0.111111111,0.317460317,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
626,Maldives,Dhaalu,Gaafu_Dhaalu,0.225806452,0,0.225806452,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
627,Maldives,Dhaalu,Haa_Dhaalu,0.135135135,0.111111111,0.024024024,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
628,Maldives,Dhaalu,Kaafu,0.53125,0.210526316,0.320723684,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
629,Maldives,Dhaalu,Laamu,0.272727273,0.142857143,0.12987013,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
630,Maldives,Dhaalu,Lhaviyani,0.396226415,0.157894737,0.238331678,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
631,Maldives,Dhaalu,Raa,0.538461538,0.142857143,0.395604396,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
632,Maldives,Dhaalu,Seenu,0.302325581,0.210526316,0.091799266,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
633,Maldives,Dhaalu,Shaviyani,0.302325581,0.210526316,0.091799266,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
634,Maldives,Dhaalu,Thaa,0.225806452,0,0.225806452,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
635,Maldives,Faafu,Gaaf_Alif,0.294117647,0.25,0.044117647,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
636,Maldives,Faafu,Gaafu_Dhaalu,0.4,0.25,0.15,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
637,Maldives,Faafu,Haa_Dhaalu,0.538461538,0.25,0.288461538,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
638,Maldives,Faafu,Kaafu,0.698113208,0,0.698113208,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
639,Maldives,Faafu,Laamu,0.454545455,0.25,0.204545455,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
640,Maldives,Faafu,Lhaviyani,0.714285714,0.25,0.464285714,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
641,Maldives,Faafu,Raa,0.2,0.142857143,0.057142857,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
642,Maldives,Faafu,Seenu,0.5625,0.125,0.4375,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
643,Maldives,Faafu,Shaviyani,0.5625,0.125,0.4375,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
644,Maldives,Faafu,Thaa,0.4,0.25,0.15,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
645,Maldives,Gaaf_Alif,Gaafu_Dhaalu,0.428571429,0.333333333,0.095238095,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
646,Maldives,Gaaf_Alif,Haa_Dhaalu,0.333333333,0,0.333333333,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
647,Maldives,Gaaf_Alif,Kaafu,0.740740741,0.222222222,0.518518519,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
648,Maldives,Gaaf_Alif,Laamu,0.391304348,0.222222222,0.169082126,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
649,Maldives,Gaaf_Alif,Lhaviyani,0.581395349,0,0.581395349,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
650,Maldives,Gaaf_Alif,Raa,0.25,0.142857143,0.107142857,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
651,Maldives,Gaaf_Alif,Seenu,0.575757576,0.222222222,0.353535354,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
652,Maldives,Gaaf_Alif,Shaviyani,0.515151515,0.111111111,0.404040404,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
653,Maldives,Gaaf_Alif,Thaa,0.428571429,0.333333333,0.095238095,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
654,Maldives,Gaafu_Dhaalu,Haa_Dhaalu,0.2,0,0.2,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
655,Maldives,Gaafu_Dhaalu,Kaafu,0.578947368,0,0.578947368,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
656,Maldives,Gaafu_Dhaalu,Laamu,0.076923077,0,0.076923077,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
657,Maldives,Gaafu_Dhaalu,Lhaviyani,0.47826087,0,0.47826087,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
658,Maldives,Gaafu_Dhaalu,Raa,0.368421053,0.142857143,0.22556391,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
659,Maldives,Gaafu_Dhaalu,Seenu,0.333333333,0,0.333333333,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
660,Maldives,Gaafu_Dhaalu,Shaviyani,0.333333333,0,0.333333333,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
661,Maldives,Gaafu_Dhaalu,Thaa,0,0,0,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
662,Maldives,Haa_Dhaalu,Kaafu,0.492063492,0.111111111,0.380952381,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
663,Maldives,Haa_Dhaalu,Laamu,0.1875,0.071428571,0.116071429,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
664,Maldives,Haa_Dhaalu,Lhaviyani,0.307692308,0,0.307692308,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
665,Maldives,Haa_Dhaalu,Raa,0.52,0.142857143,0.377142857,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
666,Maldives,Haa_Dhaalu,Seenu,0.285714286,0.166666667,0.119047619,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
667,Maldives,Haa_Dhaalu,Shaviyani,0.285714286,0.166666667,0.119047619,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
668,Maldives,Haa_Dhaalu,Thaa,0.2,0,0.2,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
669,Maldives,Kaafu,Laamu,0.559322034,0.071428571,0.487893462,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
670,Maldives,Kaafu,Lhaviyani,0.392405063,0.294117647,0.098287416,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
671,Maldives,Kaafu,Raa,0.769230769,0.142857143,0.626373626,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
672,Maldives,Kaafu,Seenu,0.420289855,0.166666667,0.253623188,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
673,Maldives,Kaafu,Shaviyani,0.47826087,0.25,0.22826087,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
674,Maldives,Kaafu,Thaa,0.578947368,0,0.578947368,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
675,Maldives,Laamu,Lhaviyani,0.458333333,0.071428571,0.386904762,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
676,Maldives,Laamu,Raa,0.428571429,0.142857143,0.285714286,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
677,Maldives,Laamu,Seenu,0.315789474,0.071428571,0.244360902,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
678,Maldives,Laamu,Shaviyani,0.368421053,0.142857143,0.22556391,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
679,Maldives,Laamu,Thaa,0.076923077,0,0.076923077,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
680,Maldives,Lhaviyani,Raa,0.707317073,0.142857143,0.56445993,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
681,Maldives,Lhaviyani,Seenu,0.448275862,0.333333333,0.114942529,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
682,Maldives,Lhaviyani,Shaviyani,0.448275862,0.333333333,0.114942529,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
683,Maldives,Lhaviyani,Thaa,0.47826087,0,0.47826087,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
684,Maldives,Raa,Seenu,0.612903226,0.142857143,0.470046083,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
685,Maldives,Raa,Shaviyani,0.612903226,0.142857143,0.470046083,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
686,Maldives,Raa,Thaa,0.368421053,0.142857143,0.22556391,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
687,Maldives,Seenu,Shaviyani,0.458333333,0.458333333,0,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
688,Maldives,Seenu,Thaa,0.333333333,0,0.333333333,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
689,Maldives,Shaviyani,Thaa,0.333333333,0,0.333333333,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
690,Maldives,Alifu_Dhaalu,Alifu,0.523809524,0.444444444,0.079365079,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
691,Maldives,Baa,Alifu,0.463414634,0.388888889,0.074525745,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
692,Maldives,Baa,Alifu_Dhaalu,0.404255319,0.391304348,0.012950971,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
693,Maldives,Dhaalu,Alifu,0.243243243,0.222222222,0.021021021,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
694,Maldives,Dhaalu,Alifu_Dhaalu,0.441860465,0.368421053,0.073439412,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
695,Maldives,Dhaalu,Baa,0.476190476,0.421052632,0.055137845,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
696,Maldives,Faafu,Alifu,0.538461538,0.25,0.288461538,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
697,Maldives,Faafu,Alifu_Dhaalu,0.5625,0.125,0.4375,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
698,Maldives,Faafu,Baa,0.548387097,0.125,0.423387097,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
699,Maldives,Faafu,Dhaalu,0.555555556,0.25,0.305555556,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
700,Maldives,Gaaf_Alif,Alifu,0.481481481,0.222222222,0.259259259,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
701,Maldives,Gaaf_Alif,Alifu_Dhaalu,0.454545455,0,0.454545455,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
702,Maldives,Gaaf_Alif,Baa,0.5625,0.222222222,0.340277778,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
703,Maldives,Gaaf_Alif,Dhaalu,0.428571429,0.111111111,0.317460317,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
704,Maldives,Gaaf_Alif,Faafu,0.294117647,0.25,0.044117647,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
705,Maldives,Gaafu_Dhaalu,Alifu,0.2,0,0.2,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
706,Maldives,Gaafu_Dhaalu,Alifu_Dhaalu,0.611111111,0.416666667,0.194444444,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
707,Maldives,Gaafu_Dhaalu,Baa,0.542857143,0.333333333,0.20952381,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
708,Maldives,Gaafu_Dhaalu,Dhaalu,0.225806452,0,0.225806452,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
709,Maldives,Gaafu_Dhaalu,Faafu,0.4,0.25,0.15,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
710,Maldives,Gaafu_Dhaalu,Gaaf_Alif,0.428571429,0.333333333,0.095238095,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
711,Maldives,Haa_Dhaalu,Alifu,0.166666667,0.166666667,0,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
712,Maldives,Haa_Dhaalu,Alifu_Dhaalu,0.380952381,0.277777778,0.103174603,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
713,Maldives,Haa_Dhaalu,Baa,0.463414634,0.388888889,0.074525745,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
714,Maldives,Haa_Dhaalu,Dhaalu,0.135135135,0.111111111,0.024024024,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
715,Maldives,Haa_Dhaalu,Faafu,0.538461538,0.25,0.288461538,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
716,Maldives,Haa_Dhaalu,Gaaf_Alif,0.333333333,0,0.333333333,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
717,Maldives,Haa_Dhaalu,Gaafu_Dhaalu,0.2,0,0.2,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
718,Maldives,Kaafu,Alifu,0.523809524,0.166666667,0.357142857,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
719,Maldives,Kaafu,Alifu_Dhaalu,0.565217391,0.375,0.190217391,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
720,Maldives,Kaafu,Baa,0.441176471,0.173913043,0.267263427,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
721,Maldives,Kaafu,Dhaalu,0.53125,0.210526316,0.320723684,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
722,Maldives,Kaafu,Faafu,0.698113208,0,0.698113208,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
723,Maldives,Kaafu,Gaaf_Alif,0.740740741,0.222222222,0.518518519,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
724,Maldives,Kaafu,Gaafu_Dhaalu,0.578947368,0,0.578947368,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
725,Maldives,Kaafu,Haa_Dhaalu,0.492063492,0.111111111,0.380952381,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
726,Maldives,Laamu,Alifu,0.1875,0.071428571,0.116071429,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
727,Maldives,Laamu,Alifu_Dhaalu,0.578947368,0.428571429,0.15037594,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
728,Maldives,Laamu,Baa,0.513513514,0.357142857,0.156370656,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
729,Maldives,Laamu,Dhaalu,0.272727273,0.142857143,0.12987013,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
730,Maldives,Laamu,Faafu,0.454545455,0.25,0.204545455,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
731,Maldives,Laamu,Gaaf_Alif,0.391304348,0.222222222,0.169082126,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
732,Maldives,Laamu,Gaafu_Dhaalu,0.076923077,0,0.076923077,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
733,Maldives,Laamu,Haa_Dhaalu,0.1875,0.071428571,0.116071429,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
734,Maldives,Laamu,Kaafu,0.559322034,0.071428571,0.487893462,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
735,Maldives,Lhaviyani,Alifu,0.423076923,0.166666667,0.256410256,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
736,Maldives,Lhaviyani,Alifu_Dhaalu,0.482758621,0.375,0.107758621,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
737,Maldives,Lhaviyani,Baa,0.543859649,0.434782609,0.10907704,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
738,Maldives,Lhaviyani,Dhaalu,0.396226415,0.157894737,0.238331678,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
739,Maldives,Lhaviyani,Faafu,0.714285714,0.25,0.464285714,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
740,Maldives,Lhaviyani,Gaaf_Alif,0.581395349,0,0.581395349,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
741,Maldives,Lhaviyani,Gaafu_Dhaalu,0.47826087,0,0.47826087,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
742,Maldives,Lhaviyani,Haa_Dhaalu,0.307692308,0,0.307692308,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
