,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
291,Cape_Verde,Maio,Santa_Luzia,0.846153846,0.833333333,0.012820513,564.225,772.435,9.225,240.98,434.49,319.01,11.55,236.0698968,0.96920548,0.13516674
292,Cape_Verde,Maio,Santiago,0.942446043,0.428571429,0.513874615,700.225,884.505,8.9,51.46,706.49,543.15,12.2,47.13041037,0.10731507,0.136183357
293,Cape_Verde,Maio,Santo_Antao,0.976190476,0.714285714,0.261904762,750.445,959.675,8.71,295.47,806.93,693.49,12.58,290.7842895,0.96920548,0.438266754
294,Cape_Verde,Maio,Sao_Vicente,0.956521739,0.714285714,0.242236025,593.465,801.67,9.36,264.29,492.97,377.48,11.28,259.427299,0.96920548,0.000300026
295,Cape_Verde,Saint_Nicholas,Sal,0.708737864,0.7,0.008737864,332.04,444.14,11.75,149.1,135.48,29.42,6.5,145.7759801,0.00953425,0.05466671
296,Cape_Verde,Saint_Nicholas,Santa_Luzia,0.86440678,0.333333333,0.531073446,590.625,695.395,9.225,48.23,381.69,473.09,11.55,45.97369726,0.36221918,0.004050064
297,Cape_Verde,Saint_Nicholas,Santiago,0.621621622,0.339622642,0.28199898,726.625,807.465,8.9,183.31,653.69,697.23,12.2,181.6342109,0.71430137,0.003033447
298,Cape_Verde,Saint_Nicholas,Santo_Antao,0.663551402,0.320754717,0.342796685,776.845,882.635,8.71,104.57,754.13,847.57,12.58,102.53809,0.36221918,0.29904995
299,Cape_Verde,Saint_Nicholas,Sao_Vicente,0.724637681,0.641509434,0.083128247,619.865,724.63,9.36,75.26,440.17,531.56,11.28,73.05109947,0.36221918,0.13951683
300,Cape_Verde,Sal,Santa_Luzia,0.857142857,0.333333333,0.523809524,522.885,680.685,5.975,193.74,517.17,502.51,5.05,189.7690677,0.37175343,0.050616646
301,Cape_Verde,Sal,Santiago,0.747252747,0.54,0.207252747,658.885,792.755,5.65,198.59,789.17,726.65,5.7,195.1995813,0.70476712,0.051633263
302,Cape_Verde,Sal,Santo_Antao,0.763033175,0.5,0.263033175,709.105,867.925,5.46,236.19,889.61,876.99,6.08,232.4434604,0.37175343,0.35371666
303,Cape_Verde,Sal,Sao_Vicente,0.748148148,0.66,0.088148148,552.125,709.92,6.11,216.02,575.65,560.98,4.78,212.0964699,0.37175343,0.08485012
304,Cape_Verde,Santa_Luzia,Santiago,0.956521739,0.5,0.456521739,917.47,1044.01,3.125,222.13,272,224.14,0.65,219.8072985,1.07652055,0.001016617
305,Cape_Verde,Santa_Luzia,Santo_Antao,0.952095808,0.333333333,0.618762475,967.69,1119.18,2.935,54.88,372.44,374.48,1.03,52.20117758,0,0.303100014
306,Cape_Verde,Santa_Luzia,Sao_Vicente,0.89010989,0.166666667,0.723443223,810.71,961.175,3.585,25.78,58.48,58.47,0.27,22.92418707,0,0.135466766
307,Cape_Verde,Santiago,Santo_Antao,0.610921502,0.568181818,0.042739684,1103.69,1231.25,2.61,276.68,100.44,150.34,0.38,274.5816912,1.07652055,0.302083397
308,Cape_Verde,Santiago,Sao_Vicente,0.658986175,0.564705882,0.094280293,946.71,1073.245,3.26,242.45,213.52,165.67,0.92,240.1747007,1.07652055,0.136483383
309,Cape_Verde,Santo_Antao,Sao_Vicente,0.682926829,0.541176471,0.141750359,996.93,1148.415,3.07,34.6,313.96,316.01,1.3,31.96857979,0,0.43856678
310,Cape_Verde,Brava,Boa_Vista,0.788617886,0.786885246,0.00173264,418.23,885.14,9,243.85,560.3,1462.7,12,235.7092062,0.38161644,0.352094269
311,Cape_Verde,Fogo,Boa_Vista,0.785310734,0.68852459,0.096786144,584.695,1055.015,9.525,214.94,227.37,1122.95,10.95,206.8767651,0.19832877,0.977899933
312,Cape_Verde,Fogo,Brava,0.752808989,0.64516129,0.107647698,304.545,323.665,3.525,36.38,332.93,339.75,1.05,35.7235878,0.18328767,0.625805664
313,Cape_Verde,Maio,Boa_Vista,0.882352941,0.428571429,0.453781513,522.68,1114.71,15,101.98,351.4,1003.56,0,90.74769609,0.37241096,0.050016784
314,Cape_Verde,Maio,Brava,1,1,0,242.53,383.36,9,171.01,208.9,459.14,12,167.1845188,0.00920548,0.402111053
315,Cape_Verde,Maio,Fogo,0.967479675,0.714285714,0.253193961,408.995,553.235,9.525,133.64,124.03,119.39,10.95,129.8920777,0.17408219,1.027916717
316,Cape_Verde,Saint_Nicholas,Boa_Vista,0.684210526,0.660377358,0.023833168,549.08,1037.67,15,168.46,298.6,1157.64,0,159.8814966,0.23457534,0.08920002
317,Cape_Verde,Saint_Nicholas,Brava,0.808695652,0.79245283,0.016242822,268.93,306.32,9,197.07,261.7,305.06,12,195.8983193,0.61619178,0.262894249
318,Cape_Verde,Saint_Nicholas,Fogo,0.680473373,0.490566038,0.189907335,435.395,476.195,9.525,185.27,71.23,34.69,10.95,184.1758782,0.43290411,0.888699913
319,Cape_Verde,Saint_Nicholas,Maio,0.933333333,0.714285714,0.219047619,373.38,476.195,15,195.97,52.8,34.69,0,193.1407889,0.6069863,0.139216804
320,Cape_Verde,Sal,Boa_Vista,0.567567568,0.52,0.047567568,481.34,1022.96,11.75,73.27,434.08,1187.06,6.5,62.97686702,0.22504109,0.03453331
321,Cape_Verde,Sal,Brava,0.821428571,0.8,0.021428571,201.19,291.61,5.75,283.69,126.22,275.64,5.5,280.8036897,0.60665753,0.317560959
322,Cape_Verde,Sal,Fogo,0.855421687,0.76,0.095421687,367.655,461.485,6.275,253.41,206.71,64.11,4.45,250.6012486,0.42336986,0.943366623
323,Cape_Verde,Sal,Maio,0.929824561,0.714285714,0.215538847,305.64,461.485,11.75,173.57,82.68,64.11,6.5,169.0261594,0.59745205,0.084550094
324,Cape_Verde,Sal,Saint_Nicholas,0.708737864,0.7,0.008737864,332.04,444.14,11.75,149.1,135.48,29.42,6.5,145.7759801,0.00953425,0.05466671
325,Cape_Verde,Santa_Luzia,Boa_Vista,0.820895522,0,0.820895522,739.925,1274.215,9.225,219.51,83.09,684.55,11.55,210.2845842,0.59679452,0.085149956
326,Cape_Verde,Santa_Luzia,Brava,0.970588235,0.833333333,0.137254902,459.775,542.865,3.225,210.95,643.39,778.15,0.45,209.1314069,0.97841096,0.266944313
327,Cape_Verde,Santa_Luzia,Fogo,0.967213115,0.666666667,0.300546448,626.24,712.74,3.75,207.15,310.46,438.4,0.6,205.4089658,0.79512329,0.892749977
328,Cape_Verde,Santa_Luzia,Maio,0.846153846,0.833333333,0.012820513,564.225,712.74,9.225,240.98,434.49,438.4,11.55,237.5038765,0.96920548,0.13516674
329,Cape_Verde,Santa_Luzia,Saint_Nicholas,0.86440678,0.333333333,0.531073446,590.625,695.395,9.225,48.23,381.69,473.09,11.55,45.97369726,0.36221918,0.004050064
330,Cape_Verde,Santa_Luzia,Sal,0.857142857,0.333333333,0.523809524,522.885,680.685,5.975,193.74,517.17,502.51,5.05,189.7690677,0.37175343,0.050616646
331,Cape_Verde,Santiago,Boa_Vista,0.658031088,0.459016393,0.199014695,875.925,1386.285,8.9,145.22,355.09,460.41,12.2,136.5750978,0.47972603,0.086166573
332,Cape_Verde,Santiago,Brava,0.711340206,0.548387097,0.162953109,595.775,654.935,2.9,121.19,915.39,1002.29,0.2,119.9519205,0.09810959,0.265927696
333,Cape_Verde,Santiago,Fogo,0.653225806,0.629310345,0.023915462,762.24,824.81,3.425,81.48,582.46,662.54,1.25,80.31947939,0.28139726,0.89173336
334,Cape_Verde,Santiago,Maio,0.942446043,0.428571429,0.513874615,700.225,824.81,8.9,51.46,706.49,662.54,12.2,48.56439013,0.10731507,0.136183357
335,Cape_Verde,Santiago,Saint_Nicholas,0.621621622,0.339622642,0.28199898,726.625,807.465,8.9,183.31,653.69,697.23,12.2,181.6342109,0.71430137,0.003033447
336,Cape_Verde,Santiago,Sal,0.747252747,0.54,0.207252747,658.885,792.755,5.65,198.59,789.17,726.65,5.7,195.1995813,0.70476712,0.051633263
337,Cape_Verde,Santiago,Santa_Luzia,0.956521739,0.5,0.456521739,917.47,1044.01,3.125,222.13,272,224.14,0.65,219.8072985,1.07652055,0.001016617
338,Cape_Verde,Santo_Antao,Boa_Vista,0.756756757,0.557377049,0.199379708,926.145,1461.455,8.71,273.01,455.53,310.07,12.58,264.0089769,0.59679452,0.38824997
339,Cape_Verde,Santo_Antao,Brava,0.784753363,0.612903226,0.171850137,645.995,730.105,2.71,250.18,1015.83,1152.63,0.58,248.5857996,0.97841096,0.036155701
340,Cape_Verde,Santo_Antao,Fogo,0.646209386,0.577586207,0.068623179,812.46,899.98,3.235,253.89,682.9,812.88,1.63,252.3733585,0.79512329,0.589649963
341,Cape_Verde,Santo_Antao,Maio,0.976190476,0.714285714,0.261904762,750.445,899.98,8.71,295.47,806.93,812.88,12.58,292.2182693,0.96920548,0.438266754
342,Cape_Verde,Santo_Antao,Saint_Nicholas,0.663551402,0.320754717,0.342796685,776.845,882.635,8.71,104.57,754.13,847.57,12.58,102.53809,0.36221918,0.29904995
343,Cape_Verde,Santo_Antao,Sal,0.763033175,0.5,0.263033175,709.105,867.925,5.46,236.19,889.61,876.99,6.08,232.4434604,0.37175343,0.35371666
344,Cape_Verde,Santo_Antao,Santa_Luzia,0.952095808,0.333333333,0.618762475,967.69,1119.18,2.935,54.88,372.44,374.48,1.03,52.20117758,0,0.303100014
345,Cape_Verde,Santo_Antao,Santiago,0.610921502,0.568181818,0.042739684,1103.69,1231.25,2.61,276.68,100.44,150.34,0.38,274.5816912,1.07652055,0.302083397
346,Cape_Verde,Sao_Vicente,Boa_Vista,0.616438356,0.540983607,0.07545475,769.165,1303.45,9.36,246.48,141.57,626.08,11.28,237.3019864,0.59679452,0.05031681
347,Cape_Verde,Sao_Vicente,Brava,0.782312925,0.741935484,0.040377441,489.015,572.1,3.36,222.73,701.87,836.62,0.72,220.9588091,0.97841096,0.402411079
348,Cape_Verde,Sao_Vicente,Fogo,0.741293532,0.694117647,0.047175885,655.48,741.975,3.885,222.73,368.94,496.87,0.33,221.036368,0.79512329,1.028216743
349,Cape_Verde,Sao_Vicente,Maio,0.956521739,0.714285714,0.242236025,593.465,741.975,9.36,264.29,492.97,496.87,11.28,260.8612787,0.96920548,0.000300026
350,Cape_Verde,Sao_Vicente,Saint_Nicholas,0.724637681,0.641509434,0.083128247,619.865,724.63,9.36,75.26,440.17,531.56,11.28,73.05109947,0.36221918,0.13951683
351,Cape_Verde,Sao_Vicente,Sal,0.748148148,0.66,0.088148148,552.125,709.92,6.11,216.02,575.65,560.98,4.78,212.0964699,0.37175343,0.08485012
352,Cape_Verde,Sao_Vicente,Santa_Luzia,0.89010989,0.166666667,0.723443223,810.71,961.175,3.585,25.78,58.48,58.47,0.27,22.92418707,0,0.135466766
353,Cape_Verde,Sao_Vicente,Santiago,0.658986175,0.564705882,0.094280293,946.71,1073.245,3.26,242.45,213.52,165.67,0.92,240.1747007,1.07652055,0.136483383
354,Cape_Verde,Sao_Vicente,Santo_Antao,0.682926829,0.541176471,0.141750359,996.93,1148.415,3.07,34.6,313.96,316.01,1.3,31.96857979,0,0.43856678
355,Cook_Islands,Aitutaki,Atiu,0.431578947,0.129032258,0.302546689,34.81,59.605,4.115,215.86,3.2,22.83,6.55,213.8445137,0.51241095,0.065627671
356,Cook_Islands,Aitutaki,Mangaia,0.497536946,0.177419355,0.320117591,40.835,53.19,9.62,393.12,15.25,10,17.56,392.0785031,1.6579452,0.218865395
357,Cook_Islands,Aitutaki,Mauke,0.4125,0.241935484,0.170564516,30.77,48.26,2.74,294.98,4.88,0.14,3.8,293.3954878,0.52131506,0.059621239
358,Cook_Islands,Aitutaki,Mitiaro,0.402439024,0.209677419,0.192761605,22.445,54.79,6.57,242.8,21.53,13.2,11.46,239.6424196,0.52131506,0.007074547
359,Cook_Islands,Aitutaki,Nassau,0.552941176,0.173913043,0.379028133,18.6,42.255,9.67,1010.37,29.22,11.87,17.66,1007.431588,2.0720822,0.070237771
360,Cook_Islands,Aitutaki,Rarotonga,0.691011236,0.112903226,0.57810801,54.62,66.6,0.97,261.64,42.82,36.82,0.26,260.6923542,1.0309863,0.245684815
361,Cook_Islands,Aitutaki,Takutea,0.538461538,0.275862069,0.262599469,34.81,59.605,9.67,189.6,3.2,22.83,17.66,187.5845137,0.51241095,0.04515152
362,Cook_Islands,Atiu,Mangaia,0.226765799,0.1875,0.039265799,42.435,64.605,12.895,215.11,12.05,12.83,11.01,213.3834773,1.14553425,0.153237724
363,Cook_Islands,Atiu,Mauke,0.212389381,0.091836735,0.120552646,32.37,59.675,6.015,82.86,8.08,22.69,2.75,80.59046203,0.00890411,0.006006432
364,Cook_Islands,Atiu,Mitiaro,0.269565217,0.176470588,0.093094629,24.045,66.205,9.845,45.02,24.73,9.63,4.91,41.17739382,0.00890411,0.058553124
365,Cook_Islands,Atiu,Nassau,0.708609272,0.043478261,0.665131011,20.2,53.67,12.945,1216.44,32.42,34.7,11.11,1212.816562,2.58449315,0.0046101
366,Cook_Islands,Atiu,Rarotonga,0.492890995,0.1640625,0.328828495,56.22,78.015,4.245,221.5,39.62,13.99,6.29,219.8673285,0.51857535,0.180057144
367,Cook_Islands,Atiu,Takutea,0.656050955,0.068965517,0.587085438,36.41,71.02,12.945,27.45,0,0,11.11,24.7494879,0,0.020476151
368,Cook_Islands,Mangaia,Mauke,0.246861925,0.081632653,0.165229272,38.395,53.26,11.52,207.78,20.13,9.86,13.76,206.4844514,1.13663014,0.159244156
369,Cook_Islands,Mangaia,Mitiaro,0.308641975,0.176470588,0.132171387,30.07,59.79,15.35,229.32,36.78,3.2,6.1,226.4513832,1.13663014,0.211790848
370,Cook_Islands,Mangaia,Nassau,0.743902439,0.086956522,0.656945917,26.225,47.255,18.45,1399.22,44.47,21.87,0.1,1396.570552,3.7300274,0.148627624
371,Cook_Islands,Mangaia,Rarotonga,0.443678161,0.141843972,0.301834189,62.245,71.6,9.75,206.93,27.57,26.82,17.3,206.2713178,0.6269589,0.02681942
372,Cook_Islands,Mangaia,Takutea,0.705882353,0.137931034,0.567951318,42.435,64.605,18.45,238.08,12.05,12.83,0.1,236.3534773,1.14553425,0.173713875
373,Cook_Islands,Mauke,Mitiaro,0.22,0.204081633,0.015918367,20.005,54.86,8.47,46.12,16.65,13.06,7.66,42.70836795,0,0.052546692
374,Cook_Islands,Mauke,Nassau,0.669421488,0.130434783,0.538986705,16.16,42.325,11.57,1282.29,24.34,12.01,13.86,1279.097537,2.59339726,0.010616532
375,Cook_Islands,Mauke,Rarotonga,0.566326531,0.132653061,0.433673469,52.18,66.67,2.87,278.53,47.7,36.68,3.54,277.3283026,0.50967124,0.186063576
376,Cook_Islands,Mauke,Takutea,0.590551181,0.103448276,0.487102905,32.37,59.675,11.57,105.58,8.08,22.69,13.86,103.310462,0.00890411,0.014469719
377,Cook_Islands,Mitiaro,Nassau,0.648,0.043478261,0.604521739,7.835,48.855,15.4,1235.45,7.69,25.07,6.2,1230.684468,2.59339726,0.063163224
378,Cook_Islands,Mitiaro,Rarotonga,0.585858586,0.196078431,0.389780154,43.855,73.2,6.7,261.49,64.35,23.62,11.2,258.7152344,0.50967124,0.238610268
379,Cook_Islands,Mitiaro,Takutea,0.603053435,0.103448276,0.499605159,24.045,66.205,15.4,61.92,24.73,9.63,6.2,58.07739382,0.00890411,0.038076973
380,Cook_Islands,Nassau,Rarotonga,0.861198738,0.043478261,0.817720477,40.01,60.665,9.8,1227.46,72.04,48.69,17.4,1224.904403,3.1030685,0.175447044
381,Cook_Islands,Nassau,Takutea,0.384615385,0.304347826,0.080267559,20.2,53.67,18.5,220.74,32.42,34.7,0,217.1165625,2.58449315,0.025086251
382,Cook_Islands,Rarotonga,Takutea,0.845201238,0.137931034,0.707270204,56.22,78.015,9.8,220.58,39.62,13.99,17.4,218.9473285,0.51857535,0.200533295
383,Cook_Islands,Atiu,Aitutaki,0.431578947,0.129032258,0.302546689,34.81,59.605,4.115,215.86,3.2,22.83,6.55,213.8445137,0.51241095,0.065627671
384,Cook_Islands,Mangaia,Aitutaki,0.497536946,0.177419355,0.320117591,40.835,53.19,9.62,393.12,15.25,10,17.56,392.0785031,1.6579452,0.218865395
385,Cook_Islands,Mangaia,Atiu,0.226765799,0.1875,0.039265799,42.435,64.605,12.895,215.11,12.05,12.83,11.01,213.3834773,1.14553425,0.153237724
386,Cook_Islands,Mauke,Aitutaki,0.4125,0.241935484,0.170564516,30.77,48.26,2.74,215.86,4.88,0.14,3.8,214.2754878,0.52131506,0.059621239
387,Cook_Islands,Mauke,Atiu,0.212389381,0.091836735,0.120552646,32.37,59.675,6.015,82.86,8.08,22.69,2.75,80.59046203,0.00890411,0.006006432
388,Cook_Islands,Mauke,Mangaia,0.246861925,0.081632653,0.165229272,38.395,53.26,11.52,207.78,20.13,9.86,13.76,206.4844514,1.13663014,0.159244156
389,Cook_Islands,Mitiaro,Aitutaki,0.402439024,0.209677419,0.192761605,22.445,54.79,6.57,242.8,21.53,13.2,11.46,239.6424196,0.52131506,0.007074547
390,Cook_Islands,Mitiaro,Atiu,0.269565217,0.176470588,0.093094629,24.045,66.205,9.845,45.02,24.73,9.63,4.91,41.17739382,0.00890411,0.058553124
391,Cook_Islands,Mitiaro,Mangaia,0.308641975,0.176470588,0.132171387,30.07,59.79,15.35,229.32,36.78,3.2,6.1,226.4513832,1.13663014,0.211790848
392,Cook_Islands,Mitiaro,Mauke,0.22,0.204081633,0.015918367,20.005,54.86,8.47,46.12,16.65,13.06,7.66,42.70836795,0,0.052546692
393,Cook_Islands,Nassau,Aitutaki,0.552941176,0.173913043,0.379028133,18.6,42.255,9.67,1010.37,29.22,11.87,17.66,1007.431588,2.0720822,0.070237771
394,Cook_Islands,Nassau,Atiu,0.708609272,0.043478261,0.665131011,20.2,53.67,12.945,1216.44,32.42,34.7,11.11,1212.816562,2.58449315,0.0046101
395,Cook_Islands,Nassau,Mangaia,0.743902439,0.086956522,0.656945917,26.225,47.255,18.45,1399.22,44.47,21.87,0.1,1396.570552,3.7300274,0.148627624
396,Cook_Islands,Nassau,Mauke,0.669421488,0.130434783,0.538986705,16.16,42.325,11.57,1282.29,24.34,12.01,13.86,1279.097537,2.59339726,0.010616532
397,Cook_Islands,Nassau,Mitiaro,0.648,0.043478261,0.604521739,7.835,48.855,15.4,1235.45,7.69,25.07,6.2,1230.684468,2.59339726,0.063163224
398,Cook_Islands,Rarotonga,Aitutaki,0.691011236,0.112903226,0.57810801,54.62,66.6,0.97,261.64,42.82,36.82,0.26,260.6923542,1.0309863,0.245684815
399,Cook_Islands,Rarotonga,Atiu,0.492890995,0.1640625,0.328828495,56.22,78.015,4.245,221.5,39.62,13.99,6.29,219.8673285,0.51857535,0.180057144
400,Cook_Islands,Rarotonga,Mangaia,0.443678161,0.141843972,0.301834189,62.245,71.6,9.75,206.93,27.57,26.82,17.3,206.2713178,0.6269589,0.02681942
401,Cook_Islands,Rarotonga,Mauke,0.566326531,0.132653061,0.433673469,52.18,66.67,2.87,278.53,47.7,36.68,3.54,277.3283026,0.50967124,0.186063576
402,Cook_Islands,Rarotonga,Mitiaro,0.585858586,0.196078431,0.389780154,43.855,73.2,6.7,261.49,64.35,23.62,11.2,258.7152344,0.50967124,0.238610268
403,Cook_Islands,Rarotonga,Nassau,0.861198738,0.043478261,0.817720477,40.01,60.665,9.8,1227.46,72.04,48.69,17.4,1224.904403,3.1030685,0.175447044
404,Cook_Islands,Takutea,Aitutaki,0.538461538,0.275862069,0.262599469,34.81,59.605,9.67,189.6,3.2,22.83,17.66,187.5845137,0.51241095,0.04515152
405,Cook_Islands,Takutea,Atiu,0.656050955,0.068965517,0.587085438,36.41,71.02,12.945,27.45,0,0,11.11,24.7494879,0,0.020476151
406,Cook_Islands,Takutea,Mangaia,0.705882353,0.137931034,0.567951318,42.435,64.605,18.45,238.08,12.05,12.83,0.1,236.3534773,1.14553425,0.173713875
407,Cook_Islands,Takutea,Mauke,0.590551181,0.103448276,0.487102905,32.37,59.675,11.57,105.58,8.08,22.69,13.86,103.310462,0.00890411,0.014469719
408,Cook_Islands,Takutea,Mitiaro,0.603053435,0.103448276,0.499605159,24.045,66.205,15.4,61.92,24.73,9.63,6.2,58.07739382,0.00890411,0.038076973
409,Cook_Islands,Takutea,Nassau,0.384615385,0.304347826,0.080267559,20.2,53.67,18.5,220.74,32.42,34.7,0,217.1165625,2.58449315,0.025086251
410,Cook_Islands,Takutea,Rarotonga,0.845201238,0.137931034,0.707270204,56.22,78.015,9.8,220.58,39.62,13.99,17.4,218.9473285,0.51857535,0.200533295
411,Fiji,Ba,Bua,0.872340426,0.5,0.372340426,4139.03,9393.685,28,145.36,3272.14,2813.43,0,107.4063165,0.18446575,0.00150495
412,Fiji,Ba,Cakaudrove,0.813333333,0.794117647,0.019215686,5087.355,9004.315,28,223.22,1375.49,3592.17,0,196.9836984,0.23315069,0.019236183
413,Fiji,Ba,Lomaiviti,0.954545455,0.666666667,0.287878788,3111.22,5996.955,15.44,149.58,5327.76,9606.89,25.12,126.2633452,0.14550685,0.00150495
414,Fiji,Ba,Nadroga_Navosa,0.558441558,0.527777778,0.030663781,5252.05,8153.07,28,47.69,1046.1,5294.66,0,28.86646726,0.49315069,0.066533279
415,Fiji,Ba,Namosi,0.821428571,0.666666667,0.154761905,6318.425,9157.82,28,75.57,1086.65,3285.16,0,57.63684062,1.7470411,0.10158329
416,Fiji,Ba,Rewa,0.796610169,0.666666667,0.129943503,4876.845,8001.84,28,93.71,1796.51,5597.12,0,72.84142075,0.30145206,0.016376877
417,Fiji,Ba,Rotuma,0.875,0.609756098,0.265243902,2931.915,5474.415,28,563.89,5686.37,10651.97,0,546.5725285,1.60536986,0.218231519
418,Fiji,Ba,Serua,0.807692308,0.545454545,0.262237762,5464.91,8275.795,28,72.62,620.38,5049.21,0,54.5822293,0.4520548,0.020868015
419,Fiji,Ba,Tailevu,0.875,0.571428571,0.303571429,5479.35,9161.555,28,288.08,591.5,3277.69,0,264.0075935,0.30145206,0.020066643
420,Fiji,Bua,Cakaudrove,0.8,0.333333333,0.466666667,3451.285,7597.6,28,89.83,1896.65,778.74,0,57.15665403,0.41761644,0.017731233
421,Fiji,Bua,Lomaiviti,1,1,0,1475.15,4590.24,15.44,107.34,2055.62,6793.46,25.12,77.58630086,0.0389589,0
422,Fiji,Bua,Nadroga_Navosa,0.857142857,0.5,0.357142857,3615.98,6746.355,28,179.12,2226.04,2481.23,0,153.8594229,0.67761644,0.068038229
423,Fiji,Bua,Namosi,0.80952381,0.666666667,0.142857143,4682.355,7751.105,28,153.46,4358.79,471.73,0,129.0897963,1.93150685,0.10308824
424,Fiji,Bua,Rewa,0.833333333,0.666666667,0.166666667,3240.775,6595.125,28,147.22,1475.63,2783.69,0,119.9143764,0.48591781,0.017881827
425,Fiji,Bua,Rotuma,0.972850679,0.5,0.472850679,1295.845,4067.7,28,509.18,2414.23,7838.54,0,485.4254841,1.42090411,0.216726569
426,Fiji,Bua,Serua,0.882352941,0.833333333,0.049019608,3828.84,6869.08,28,175.88,2651.76,2235.78,0,151.405185,0.63652055,0.022372965
427,Fiji,Bua,Tailevu,0.846153846,0.833333333,0.012820513,3843.28,7754.84,28,110.51,2680.64,464.26,0,80.00054917,0.48591781,0.021571593
428,Fiji,Cakaudrove,Lomaiviti,0.945945946,0.666666667,0.279279279,2423.475,4200.87,15.44,137.6,3952.27,6014.72,25.12,119.5636827,0.37865754,0.017731233
429,Fiji,Cakaudrove,Nadroga_Navosa,0.685714286,0.676470588,0.009243697,4564.305,6356.985,28,264.23,329.39,1702.49,0,250.6868048,0.26,0.085769462
430,Fiji,Cakaudrove,Namosi,0.755102041,0.6,0.155102041,5630.68,7361.735,28,213.27,2462.14,307.01,0,200.6171781,1.51389041,0.120819473
431,Fiji,Cakaudrove,Rewa,0.692307692,0.555555556,0.136752137,4189.1,6205.755,28,200.48,421.02,2004.95,0,184.8917583,0.06830137,0.03561306
432,Fiji,Cakaudrove,Rotuma,0.879518072,0.558823529,0.320694543,2244.17,3678.33,28,520.19,4310.88,7059.8,0,508.152866,1.83852055,0.198995336
433,Fiji,Cakaudrove,Serua,0.688888889,0.363636364,0.325252525,4777.165,6479.71,28,236.16,755.11,1457.04,0,223.4025668,0.21890411,0.040104198
434,Fiji,Cakaudrove,Tailevu,0.853658537,0.571428571,0.282229965,4791.605,7365.47,28,178.72,783.99,314.48,0,159.9279311,0.06830137,0.039302826
435,Fiji,Lomaiviti,Nadroga_Navosa,0.948717949,0.666666667,0.282051282,2588.17,3349.625,15.44,154.58,4281.66,4312.23,25.12,143.9564516,0.63865754,0.068038229
436,Fiji,Lomaiviti,Namosi,1,1,0,3654.545,4354.375,15.44,224.34,6414.41,6321.73,25.12,214.606825,1.89254795,0.10308824
437,Fiji,Lomaiviti,Rewa,0.904761905,0.666666667,0.238095238,2212.965,3198.395,15.44,211.5,3531.25,4009.77,25.12,198.8314051,0.44695891,0.017881827
438,Fiji,Lomaiviti,Rotuma,0.981651376,0.333333333,0.648318043,268.035,670.97,15.44,522.47,358.61,1045.08,25.12,513.3525129,1.45986301,0.216726569
439,Fiji,Lomaiviti,Serua,0.857142857,0.666666667,0.19047619,2801.03,3472.35,15.44,240.1,4707.38,4557.68,25.12,230.2622137,0.59756165,0.022372965
440,Fiji,Lomaiviti,Tailevu,1,1,0,2815.47,4358.11,15.44,179.88,4736.26,6329.2,25.12,164.0075779,0.44695891,0.021571593
441,Fiji,Nadroga_Navosa,Namosi,0.803921569,0.666666667,0.137254902,5795.375,6510.49,28,50.95,2132.75,2009.5,0,45.70994704,1.25389041,0.035050011
442,Fiji,Nadroga_Navosa,Rewa,0.814814815,0.722222222,0.092592593,4353.795,5354.51,28,88.04,750.41,302.46,0,79.86452717,0.19169863,0.050156402
443,Fiji,Nadroga_Navosa,Rotuma,0.864541833,0.527777778,0.336764055,2408.865,2827.085,28,609.75,4640.27,5357.31,0,605.1256349,2.09852055,0.284764798
444,Fiji,Nadroga_Navosa,Serua,0.617021277,0.181818182,0.435203095,4941.86,5628.465,28,48.74,425.72,245.45,0,43.39533572,0.04109589,0.045665264
445,Fiji,Nadroga_Navosa,Tailevu,0.813953488,0.428571429,0.38538206,4956.3,6514.225,28,99.72,454.6,2016.97,0,88.34069994,0.19169863,0.046466636
446,Fiji,Namosi,Rewa,0.818181818,0.8,0.018181818,5420.17,6359.26,28,27.31,2883.16,2311.96,0,20.02490052,1.44558904,0.085206413
447,Fiji,Namosi,Rotuma,0.956521739,0.666666667,0.289855072,3475.24,3831.835,28,616.55,6773.02,7366.81,0,612.8160083,3.35241096,0.319814809
448,Fiji,Namosi,Serua,0.692307692,0.636363636,0.055944056,6008.235,6633.215,28,22.15,1707.03,1764.05,0,17.69570907,1.2949863,0.080715275
449,Fiji,Namosi,Tailevu,0.818181818,0.714285714,0.103896104,6022.675,7518.975,28,47.4,1678.15,7.47,0,36.91107329,1.44558904,0.081516647
450,Fiji,Rewa,Rotuma,0.922746781,0.5,0.422746781,2033.66,2675.855,28,629.06,3889.86,5054.85,0,622.3905884,1.90682192,0.234608396
451,Fiji,Rewa,Serua,0.586206897,0.454545455,0.131661442,4566.655,5477.235,28,45.86,1176.13,547.91,0,38.4702892,0.15060274,0.004491138
452,Fiji,Rewa,Tailevu,0.6,0.285714286,0.314285714,4581.095,6362.995,28,36,1205.01,2319.43,0,22.57565342,0,0.003689766
453,Fiji,Rotuma,Serua,0.920353982,0.181818182,0.7385358,2621.725,2949.81,28,628.43,5065.99,5602.76,0,624.5913969,2.05742466,0.239099534
