,Archipelago,Island1,Island2,beta_sor,beta_turn,beta_nest,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
765,Maldives,Seenu,Dhaalu,0.517031182,0.442782672,0.074248509,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
766,Maldives,Seenu,Faafu,0.732005801,0.464882636,0.267123165,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
767,Maldives,Seenu,Gaaf_Alif,0.963902601,0.320824077,0.643078524,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
768,Maldives,Seenu,Gaafu_Dhaalu,0.889528819,0.137182428,0.752346391,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
769,Maldives,Seenu,Haa_Dhaalu,0.535340884,0.240168637,0.295172247,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
770,Maldives,Seenu,Kaafu,0.453818117,0.000462655,0.453355462,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
771,Maldives,Seenu,Laamu,0.286200394,0.252131243,0.034069151,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
772,Maldives,Seenu,Lhaviyani,0.359978577,0.300442807,0.05953577,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
773,Maldives,Seenu,Raa,0.689501159,0.187754932,0.501746227,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
774,Maldives,Shaviyani,Alifu,0.896627332,0.58367035,0.312956982,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
775,Maldives,Shaviyani,Alifu_Dhaalu,0.590392813,0.005879337,0.584513476,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
776,Maldives,Shaviyani,Baa,0.696336612,1.46E-16,0.696336612,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
777,Maldives,Shaviyani,Dhaalu,0.680262386,0.56624265,0.114019737,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
778,Maldives,Shaviyani,Faafu,0.941087921,0.931178742,0.009909178,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
779,Maldives,Shaviyani,Gaaf_Alif,0.952360854,0.586658242,0.365702611,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
780,Maldives,Shaviyani,Gaafu_Dhaalu,0.960918978,0.852914724,0.108004254,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
781,Maldives,Shaviyani,Haa_Dhaalu,0.461622054,0.457953556,0.003668498,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
782,Maldives,Shaviyani,Kaafu,0.712581871,0,0.712581871,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
783,Maldives,Shaviyani,Laamu,0.506548812,0.248776766,0.257772046,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
784,Maldives,Shaviyani,Lhaviyani,0.447243985,0.201653934,0.245590051,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
785,Maldives,Shaviyani,Raa,0.720503099,0.596230468,0.124272631,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
786,Maldives,Shaviyani,Seenu,0.389655566,0.011253221,0.378402345,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
787,Maldives,Thaa,Alifu,0.939906211,0.00020481,0.9397014,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
788,Maldives,Thaa,Alifu_Dhaalu,0.17479877,0.097639905,0.077158865,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
789,Maldives,Thaa,Baa,0.131882186,0.035909969,0.095972216,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
790,Maldives,Thaa,Dhaalu,0.455390561,0.00056549,0.454825071,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
791,Maldives,Thaa,Faafu,0.763227031,0.157832259,0.605394772,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
792,Maldives,Thaa,Gaaf_Alif,0.975469034,0.070142162,0.905326872,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
793,Maldives,Thaa,Gaafu_Dhaalu,0.948554521,0.206189497,0.742365023,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
794,Maldives,Thaa,Haa_Dhaalu,0.645213576,1.86E-05,0.645195004,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
795,Maldives,Thaa,Kaafu,0.146562006,0.017489045,0.129072961,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
796,Maldives,Thaa,Laamu,0.458379622,0.123309322,0.3350703,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
797,Maldives,Thaa,Lhaviyani,0.472883037,0.098025973,0.374857064,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
798,Maldives,Thaa,Raa,0.792789783,0.00094832,0.791841462,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
799,Maldives,Thaa,Seenu,0.40428474,0.093818676,0.310466063,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
800,Maldives,Thaa,Shaviyani,0.641249358,2.83E-05,0.641221052,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
801,Maluku_Islands,Seram,Ambon,0.737557001,0.121597369,0.615959632,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
802,Maluku_Islands,Ambon,Seram,0.737557001,0.121597369,0.615959632,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
803,Marianas_Islands,Guam,Anatahan,0.278153585,1.83E-16,0.278153585,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
804,Marianas_Islands,Guam,Saipan,0.083957095,0.069104457,0.014852638,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
805,Marianas_Islands,Guam,Agrihan,0.120872172,2.64E-16,0.120872172,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
806,Marianas_Islands,Guam,Pagan,0.09638574,6.27E-16,0.09638574,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
807,Marianas_Islands,Guam,Rota,0.036149101,0.000180674,0.035968427,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
808,Marianas_Islands,Guam,Tinian,0.046465831,6.81E-16,0.046465831,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
809,Marianas_Islands,Anatahan,Saipan,0.263367194,1.83E-16,0.263367194,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
810,Marianas_Islands,Anatahan,Agrihan,0.204195797,0.049498495,0.154697302,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
811,Marianas_Islands,Anatahan,Pagan,0.192702554,0.007288584,0.185413971,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
812,Marianas_Islands,Anatahan,Rota,0.244626527,1.83E-16,0.244626527,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
813,Marianas_Islands,Anatahan,Tinian,0.234721443,3.66E-16,0.234721443,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
814,Marianas_Islands,Saipan,Agrihan,0.115088504,0.011139835,0.103948669,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
815,Marianas_Islands,Saipan,Pagan,0.088822582,0.008992566,0.079830016,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
816,Marianas_Islands,Saipan,Rota,0.058777146,0.039537929,0.019239217,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
817,Marianas_Islands,Saipan,Tinian,0.067380535,0.038007783,0.029372752,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
818,Marianas_Islands,Agrihan,Pagan,0.048023687,0.023839236,0.024184451,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
819,Marianas_Islands,Agrihan,Rota,0.101573212,0.017825101,0.083748111,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
820,Marianas_Islands,Agrihan,Tinian,0.091519117,0.018042583,0.073476534,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
821,Marianas_Islands,Pagan,Rota,0.074636676,0.014920134,0.059716542,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
822,Marianas_Islands,Pagan,Tinian,0.074733387,0.025886988,0.048846398,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
823,Marianas_Islands,Rota,Tinian,0.010509452,9.92E-07,0.01050846,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
824,Marianas_Islands,Anatahan,Guam,0.278153585,1.83E-16,0.278153585,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
825,Marianas_Islands,Saipan,Guam,0.083957095,0.069104457,0.014852638,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
826,Marianas_Islands,Saipan,Anatahan,0.263367194,1.83E-16,0.263367194,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
827,Marianas_Islands,Agrihan,Guam,0.120872172,2.64E-16,0.120872172,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
828,Marianas_Islands,Agrihan,Anatahan,0.204195797,0.049498495,0.154697302,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
829,Marianas_Islands,Agrihan,Saipan,0.115088504,0.011139835,0.103948669,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
830,Marianas_Islands,Pagan,Guam,0.09638574,6.27E-16,0.09638574,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
831,Marianas_Islands,Pagan,Anatahan,0.192702554,0.007288584,0.185413971,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
832,Marianas_Islands,Pagan,Saipan,0.088822582,0.008992566,0.079830016,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
833,Marianas_Islands,Pagan,Agrihan,0.048023687,0.023839236,0.024184451,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
834,Marianas_Islands,Rota,Guam,0.036149101,0.000180674,0.035968427,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
835,Marianas_Islands,Rota,Anatahan,0.244626527,1.83E-16,0.244626527,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
836,Marianas_Islands,Rota,Saipan,0.058777146,0.039537929,0.019239217,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
837,Marianas_Islands,Rota,Agrihan,0.101573212,0.017825101,0.083748111,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
838,Marianas_Islands,Rota,Pagan,0.074636676,0.014920134,0.059716542,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
839,Marianas_Islands,Tinian,Guam,0.046465831,6.81E-16,0.046465831,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
840,Marianas_Islands,Tinian,Anatahan,0.234721443,3.66E-16,0.234721443,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
841,Marianas_Islands,Tinian,Saipan,0.067380535,0.038007783,0.029372752,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
842,Marianas_Islands,Tinian,Agrihan,0.091519117,0.018042583,0.073476534,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
843,Marianas_Islands,Tinian,Pagan,0.074733387,0.025886988,0.048846398,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
844,Marianas_Islands,Tinian,Rota,0.010509452,9.92E-07,0.01050846,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
845,Sao_Tome_Principe_Annobon,Principe,Sao_Tome,0.149004865,0.000175235,0.14882963,528.765,735.82,15.525,16.71,748.21,979.04,30.15,12.07531118,0.59230137,0.292600059
846,Sao_Tome_Principe_Annobon,Annobon,Sao_Tome,0.12325158,0.003746909,0.119504671,469.915,655.93,9.425,227.33,865.91,1138.82,17.95,222.7153802,0.30939726,0.271576882
847,Sao_Tome_Principe_Annobon,Annobon,Principe,0.036146067,0.006922752,0.029223315,95.81,166.41,24.5,319.27,117.7,159.78,12.2,315.6141363,0.90169863,0.564176941
848,Sao_Tome_Principe_Annobon,Sao_Tome,Principe,0.149004865,0.000175235,0.14882963,528.765,735.82,15.525,16.71,748.21,979.04,30.15,12.07531118,0.59230137,0.292600059
849,Sao_Tome_Principe_Annobon,Sao_Tome,Annobon,0.12325158,0.003746909,0.119504671,469.915,655.93,9.425,227.33,865.91,1138.82,17.95,222.7153802,0.30939726,0.271576882
850,Sao_Tome_Principe_Annobon,Principe,Annobon,0.036146067,0.006922752,0.029223315,95.81,166.41,24.5,319.27,117.7,159.78,12.2,315.6141363,0.90169863,0.564176941
851,Seychelles,Desroches,Ile_Aride,0.44499052,0.311985119,0.133005401,45.45,1876.535,135,274.65,7.36,322.05,0,233.4157505,0.15304109,0.036249923
852,Seychelles,Desroches,Ile_au_Cerf,0.477701972,0.072680815,0.405021157,120,3227.37,135,235.33,141.74,2379.62,0,184.1149243,0.10884931,0.026830292
853,Seychelles,Desroches,La_Digue,0.574083427,1.81E-05,0.574065353,52.055,1748.2,442.75,280.73,5.85,578.72,615.5,241.8517103,0.10884931,0.022812462
854,Seychelles,Desroches,Mahe,0.673114192,1.43E-05,0.67309994,113.07,3227.24,444.285,229.01,127.88,2379.36,618.57,177.5076929,0.10884931,0.131770897
855,Seychelles,Desroches,Praslin,0.665525349,0,0.665525349,52.055,2220.34,443.625,276.33,5.85,365.56,617.25,231.3433065,0.10884931,0.042678452
856,Seychelles,Desroches,Silhouette_Island,0.382869458,0.136958819,0.245910639,115.845,3226.31,135,218.52,133.43,2377.5,0,167.1423568,0.09709589,0.115370369
857,Seychelles,Ile_Aride,Ile_au_Cerf,0.581024732,2.07E-16,0.581024732,116.32,3066.345,135,49.71,149.1,2701.67,0,0.285840426,0.04419178,0.063080215
858,Seychelles,Ile_Aride,La_Digue,0.690737334,3.76E-06,0.690733579,48.375,1587.175,442.75,25.17,13.21,256.67,615.5,-11.91737362,0.04419178,0.059062385
859,Seychelles,Ile_Aride,Mahe,0.76666561,0,0.76666561,109.39,3066.215,444.285,53.83,135.24,2701.41,618.57,4.118609041,0.04419178,0.16802082
860,Seychelles,Ile_Aride,Praslin,0.76094188,0,0.76094188,48.375,2059.315,443.625,17.73,13.21,687.61,617.25,-25.46577742,0.04419178,0.078928375
861,Seychelles,Ile_Aride,Silhouette_Island,0.509357864,0.102564264,0.4067936,112.165,3065.285,135,56.63,140.79,2699.55,0,7.043272913,0.0559452,0.151620292
862,Seychelles,Ile_au_Cerf,La_Digue,0.310521304,0.155816079,0.154705224,122.925,2938.01,442.75,48.1,135.89,2958.34,615.5,1.031800242,0,0.00401783
863,Seychelles,Ile_au_Cerf,Mahe,0.334766057,8.34E-06,0.334757717,183.94,4417.05,444.285,0.05,13.86,0.26,618.57,-59.64221709,0,0.104940605
864,Seychelles,Ile_au_Cerf,Praslin,0.333407104,0.016091758,0.317315345,122.925,3410.15,443.625,10.6,135.89,2014.06,617.25,-42.57660356,0,0.01584816
865,Seychelles,Ile_au_Cerf,Silhouette_Island,0.203191617,0.036027517,0.1671641,186.715,4416.12,135,68.2,8.31,2.12,0,8.632446779,0.01175342,0.088540077
866,Seychelles,La_Digue,Mahe,0.170348657,0.010668407,0.15968025,115.995,2937.88,752.035,53.11,122.03,2958.08,3.07,5.754568857,0,0.108958435
867,Seychelles,La_Digue,Praslin,0.167857923,0.023317089,0.144540834,54.98,1930.98,751.375,10.74,0,944.28,1.75,-30.09981761,0,0.01986599
868,Seychelles,La_Digue,Silhouette_Island,0.395912532,0.076762017,0.319150515,118.77,2936.95,442.75,68.97,127.58,2956.22,615.5,21.73923273,0.01175342,0.092557907
869,Seychelles,Mahe,Praslin,0.117148499,0.104850258,0.012298242,115.995,3410.02,752.91,48.54,122.03,2013.8,1.32,-4.923834944,0,0.089092445
870,Seychelles,Mahe,Silhouette_Island,0.480290663,0,0.480290663,179.785,4415.99,444.285,33.42,5.55,1.86,618.57,-26.43478461,0.01175342,0.016400528
871,Seychelles,Praslin,Silhouette_Island,0.470490753,0.001583498,0.468907255,118.77,3409.09,443.625,59.81,127.58,2011.94,617.25,6.470828928,0.01175342,0.072691917
872,Seychelles,Ile_Aride,Desroches,0.44499052,0.311985119,0.133005401,45.45,1876.535,135,274.65,7.36,322.05,0,233.4157505,0.15304109,0
873,Seychelles,Ile_au_Cerf,Desroches,0.477701972,0.072680815,0.405021157,120,3227.37,135,235.33,141.74,2379.62,0,184.1149243,0.10884931,0.026830292
874,Seychelles,Ile_au_Cerf,Ile_Aride,0.581024732,2.07E-16,0.581024732,116.32,3066.345,135,49.71,149.1,2701.67,0,0.285840426,0.04419178,0.063080215
875,Seychelles,La_Digue,Desroches,0.574083427,1.81E-05,0.574065353,52.055,1748.2,442.75,280.73,5.85,578.72,615.5,241.8517103,0.10884931,0.022812462
876,Seychelles,La_Digue,Ile_Aride,0.690737334,3.76E-06,0.690733579,48.375,1587.175,442.75,25.17,13.21,256.67,615.5,-11.91737362,0.04419178,0.059062385
877,Seychelles,La_Digue,Ile_au_Cerf,0.310521304,0.155816079,0.154705224,122.925,2938.01,442.75,48.1,135.89,2958.34,615.5,1.031800242,0,0.00401783
878,Seychelles,Mahe,Desroches,0.673114192,1.43E-05,0.67309994,113.07,3227.24,444.285,229.01,127.88,2379.36,618.57,177.5076929,0.10884931,0.131770897
879,Seychelles,Mahe,Ile_Aride,0.76666561,0,0.76666561,109.39,3066.215,444.285,53.83,135.24,2701.41,618.57,4.118609041,0.04419178,0.16802082
880,Seychelles,Mahe,Ile_au_Cerf,0.334766057,8.34E-06,0.334757717,183.94,4417.05,444.285,0.05,13.86,0.26,618.57,-59.64221709,0,0.104940605
881,Seychelles,Mahe,La_Digue,0.170348657,0.010668407,0.15968025,115.995,2937.88,752.035,53.11,122.03,2958.08,3.07,5.754568857,0,0.108958435
882,Seychelles,Praslin,Desroches,0.665525349,0,0.665525349,52.055,2220.34,443.625,276.33,5.85,365.56,617.25,231.3433065,0.10884931,0.042678452
883,Seychelles,Praslin,Ile_Aride,0.76094188,0,0.76094188,48.375,2059.315,443.625,17.73,13.21,687.61,617.25,-25.46577742,0.04419178,0.078928375
884,Seychelles,Praslin,Ile_au_Cerf,0.333407104,0.016091758,0.317315345,122.925,3410.15,443.625,10.6,135.89,2014.06,617.25,-42.57660356,0,0.01584816
885,Seychelles,Praslin,La_Digue,0.167857923,0.023317089,0.144540834,54.98,1930.98,751.375,10.74,0,944.28,1.75,-30.09981761,0,0.01986599
886,Seychelles,Praslin,Mahe,0.117148499,0.104850258,0.012298242,115.995,3410.02,752.91,48.54,122.03,2013.8,1.32,-4.923834944,0,0.089092445
887,Seychelles,Silhouette_Island,Desroches,0.382869458,0.136958819,0.245910639,115.845,3226.31,135,218.52,133.43,2377.5,0,167.1423568,0.09709589,0.115370369
888,Seychelles,Silhouette_Island,Ile_Aride,0.509357864,0.102564264,0.4067936,112.165,3065.285,135,56.63,140.79,2699.55,0,7.043272913,0.0559452,0.151620292
889,Seychelles,Silhouette_Island,Ile_au_Cerf,0.203191617,0.036027517,0.1671641,186.715,4416.12,135,68.2,8.31,2.12,0,8.632446779,0.01175342,0.088540077
890,Seychelles,Silhouette_Island,La_Digue,0.395912532,0.076762017,0.319150515,118.77,2936.95,442.75,68.97,127.58,2956.22,615.5,21.73923273,0.01175342,0.092557907
891,Seychelles,Silhouette_Island,Mahe,0.480290663,0,0.480290663,179.785,4415.99,444.285,33.42,5.55,1.86,618.57,-26.43478461,0.01175342,0.016400528
892,Seychelles,Silhouette_Island,Praslin,0.470490753,0.001583498,0.468907255,118.77,3409.09,443.625,59.81,127.58,2011.94,617.25,6.470828928,0.01175342,0.072691917
